identifier,runeName,abilityIds,runeType,runeSlot,availableTypes,availableDragons,rarityIndex,salvageValueId,enhanceCosts,aura,icon,isTutorialRune,h
Epic_1d_atk_hunter_2r_cannon_Event,Epic Hunter Attack Glyph,rune_ability_2831_0|rune_ability_2831_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2r_fire_Event,Epic Hunter Attack Glyph,rune_ability_2832_0|rune_ability_2832_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2r_ice_Event,Epic Hunter Attack Glyph,rune_ability_2833_0|rune_ability_2833_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2r_darkflak_Event,Epic Hunter Attack Glyph,rune_ability_2834_0|rune_ability_2834_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2r_fireflak_Event,Epic Hunter Attack Glyph,rune_ability_2835_0|rune_ability_2835_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2r_iceflak_Event,Epic Hunter Attack Glyph,rune_ability_2836_0|rune_ability_2836_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_hunter_2d_rage_Event,Epic Hunter Attack Glyph,rune_ability_2837_0|rune_ability_2837_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_hunter_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_archer_Event,Epic Sorcerer Attack Glyph,rune_ability_2838_0|rune_ability_2838_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_cannon_Event,Epic Sorcerer Attack Glyph,rune_ability_2839_0|rune_ability_2839_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_fire_Event,Epic Sorcerer Attack Glyph,rune_ability_2840_0|rune_ability_2840_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_ice_Event,Epic Sorcerer Attack Glyph,rune_ability_2841_0|rune_ability_2841_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_darkflak_Event,Epic Sorcerer Attack Glyph,rune_ability_2842_0|rune_ability_2842_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_fireflak_Event,Epic Sorcerer Attack Glyph,rune_ability_2843_0|rune_ability_2843_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2r_iceflak_Event,Epic Sorcerer Attack Glyph,rune_ability_2844_0|rune_ability_2844_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Epic_1d_atk_sorcerer_2d_rage_Event,Epic Sorcerer Attack Glyph,rune_ability_2845_0|rune_ability_2845_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,attackWhelp,rune_sorcerer_damage_03_event.png,,
Legendary_1d_atk_warrior_2r_archer_Event,Legendary Warrior Attack Glyph,rune_ability_2846_0|rune_ability_2846_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_cannon_Event,Legendary Warrior Attack Glyph,rune_ability_2847_0|rune_ability_2847_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_fire_Event,Legendary Warrior Attack Glyph,rune_ability_2848_0|rune_ability_2848_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_ice_Event,Legendary Warrior Attack Glyph,rune_ability_2849_0|rune_ability_2849_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_darkflak_Event,Legendary Warrior Attack Glyph,rune_ability_2850_0|rune_ability_2850_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_fireflak_Event,Legendary Warrior Attack Glyph,rune_ability_2851_0|rune_ability_2851_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2r_iceflak_Event,Legendary Warrior Attack Glyph,rune_ability_2852_0|rune_ability_2852_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_warrior_2d_rage_Event,Legendary Warrior Attack Glyph,rune_ability_2853_0|rune_ability_2853_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_warrior_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_archer_Event,Legendary Hunter Attack Glyph,rune_ability_2854_0|rune_ability_2854_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_cannon_Event,Legendary Hunter Attack Glyph,rune_ability_2855_0|rune_ability_2855_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_fire_Event,Legendary Hunter Attack Glyph,rune_ability_2856_0|rune_ability_2856_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_ice_Event,Legendary Hunter Attack Glyph,rune_ability_2857_0|rune_ability_2857_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_darkflak_Event,Legendary Hunter Attack Glyph,rune_ability_2858_0|rune_ability_2858_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_fireflak_Event,Legendary Hunter Attack Glyph,rune_ability_2859_0|rune_ability_2859_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2r_iceflak_Event,Legendary Hunter Attack Glyph,rune_ability_2860_0|rune_ability_2860_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_hunter_2d_rage_Event,Legendary Hunter Attack Glyph,rune_ability_2861_0|rune_ability_2861_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_hunter_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_archer_Event,Legendary Sorcerer Attack Glyph,rune_ability_2862_0|rune_ability_2862_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_cannon_Event,Legendary Sorcerer Attack Glyph,rune_ability_2863_0|rune_ability_2863_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_fire_Event,Legendary Sorcerer Attack Glyph,rune_ability_2864_0|rune_ability_2864_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_ice_Event,Legendary Sorcerer Attack Glyph,rune_ability_2865_0|rune_ability_2865_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_darkflak_Event,Legendary Sorcerer Attack Glyph,rune_ability_2866_0|rune_ability_2866_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_fireflak_Event,Legendary Sorcerer Attack Glyph,rune_ability_2867_0|rune_ability_2867_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2r_iceflak_Event,Legendary Sorcerer Attack Glyph,rune_ability_2868_0|rune_ability_2868_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Legendary_1d_atk_sorcerer_2d_rage_Event,Legendary Sorcerer Attack Glyph,rune_ability_2869_0|rune_ability_2869_1,dragon,event,,,5,rune_salvage_5,runeDust:62500|runeDust:96400|runeDust:151000|runeDust:241000,attackWhelp,rune_sorcerer_damage_04_event.png,,
Mythic_1d_atk_warrior_2r_archer_Event,Mythic Warrior Attack Glyph,rune_ability_2870_0|rune_ability_2870_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_cannon_Event,Mythic Warrior Attack Glyph,rune_ability_2871_0|rune_ability_2871_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_fire_Event,Mythic Warrior Attack Glyph,rune_ability_2872_0|rune_ability_2872_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_ice_Event,Mythic Warrior Attack Glyph,rune_ability_2873_0|rune_ability_2873_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_darkflak_Event,Mythic Warrior Attack Glyph,rune_ability_2874_0|rune_ability_2874_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_fireflak_Event,Mythic Warrior Attack Glyph,rune_ability_2875_0|rune_ability_2875_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2r_iceflak_Event,Mythic Warrior Attack Glyph,rune_ability_2876_0|rune_ability_2876_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_warrior_2d_rage_Event,Mythic Warrior Attack Glyph,rune_ability_2877_0|rune_ability_2877_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_warrior_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_archer_Event,Mythic Hunter Attack Glyph,rune_ability_2878_0|rune_ability_2878_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_cannon_Event,Mythic Hunter Attack Glyph,rune_ability_2879_0|rune_ability_2879_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_fire_Event,Mythic Hunter Attack Glyph,rune_ability_2880_0|rune_ability_2880_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_ice_Event,Mythic Hunter Attack Glyph,rune_ability_2881_0|rune_ability_2881_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_darkflak_Event,Mythic Hunter Attack Glyph,rune_ability_2882_0|rune_ability_2882_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_fireflak_Event,Mythic Hunter Attack Glyph,rune_ability_2883_0|rune_ability_2883_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2r_iceflak_Event,Mythic Hunter Attack Glyph,rune_ability_2884_0|rune_ability_2884_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_hunter_2d_rage_Event,Mythic Hunter Attack Glyph,rune_ability_2885_0|rune_ability_2885_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_hunter_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_archer_Event,Mythic Sorcerer Attack Glyph,rune_ability_2886_0|rune_ability_2886_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_cannon_Event,Mythic Sorcerer Attack Glyph,rune_ability_2887_0|rune_ability_2887_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_fire_Event,Mythic Sorcerer Attack Glyph,rune_ability_2888_0|rune_ability_2888_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_ice_Event,Mythic Sorcerer Attack Glyph,rune_ability_2889_0|rune_ability_2889_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_darkflak_Event,Mythic Sorcerer Attack Glyph,rune_ability_2890_0|rune_ability_2890_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_fireflak_Event,Mythic Sorcerer Attack Glyph,rune_ability_2891_0|rune_ability_2891_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2r_iceflak_Event,Mythic Sorcerer Attack Glyph,rune_ability_2892_0|rune_ability_2892_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Mythic_1d_atk_sorcerer_2d_rage_Event,Mythic Sorcerer Attack Glyph,rune_ability_2893_0|rune_ability_2893_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_sorcerer_damage_05_event.png,,
Common_1d_hp_warrior_Event,Common Warrior HP Glyph,rune_ability_2894_0,dragon,event,,,0,rune_salvage_0,runeDust:500,defenseWhelp,rune_warrior_HP_01_event.png,,
Common_1d_hp_hunter_Event,Common Hunter HP Glyph,rune_ability_2895_0,dragon,event,,,0,rune_salvage_0,runeDust:500,defenseWhelp,rune_hunter_HP_01_event.png,,
Common_1d_hp_sorcerer_Event,Common Sorcerer HP Glyph,rune_ability_2896_0,dragon,event,,,0,rune_salvage_0,runeDust:500,defenseWhelp,rune_sorcerer_HP_01_event.png,,
Rare_1d_hp_warrior_Event,Rare Warrior HP Glyph,rune_ability_2897_0,dragon,event,,,3,rune_salvage_3,runeDust:2500|runeDust:4100,defenseWhelp,rune_warrior_HP_02_event.png,,
Rare_1d_hp_hunter_Event,Rare Hunter HP Glyph,rune_ability_2898_0,dragon,event,,,3,rune_salvage_3,runeDust:2500|runeDust:4100,defenseWhelp,rune_hunter_HP_02_event.png,,
Rare_1d_hp_sorcerer_Event,Rare Sorcerer HP Glyph,rune_ability_2899_0,dragon,event,,,3,rune_salvage_3,runeDust:2500|runeDust:4100,defenseWhelp,rune_sorcerer_HP_02_event.png,,
Epic_1d_hp_warrior_2r_archer_Event,Epic Warrior HP Glyph,rune_ability_2900_0|rune_ability_2900_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_cannon_Event,Epic Warrior HP Glyph,rune_ability_2901_0|rune_ability_2901_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_fire_Event,Epic Warrior HP Glyph,rune_ability_2902_0|rune_ability_2902_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_ice_Event,Epic Warrior HP Glyph,rune_ability_2903_0|rune_ability_2903_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_darkflak_Event,Epic Warrior HP Glyph,rune_ability_2904_0|rune_ability_2904_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_fireflak_Event,Epic Warrior HP Glyph,rune_ability_2905_0|rune_ability_2905_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2r_iceflak_Event,Epic Warrior HP Glyph,rune_ability_2906_0|rune_ability_2906_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_warrior_2d_rage_Event,Epic Warrior HP Glyph,rune_ability_2907_0|rune_ability_2907_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_warrior_HP_03_event.png,,
Epic_1d_hp_hunter_2r_archer_Event,Epic Hunter HP Glyph,rune_ability_2908_0|rune_ability_2908_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_cannon_Event,Epic Hunter HP Glyph,rune_ability_2909_0|rune_ability_2909_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_fire_Event,Epic Hunter HP Glyph,rune_ability_2910_0|rune_ability_2910_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_ice_Event,Epic Hunter HP Glyph,rune_ability_2911_0|rune_ability_2911_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_darkflak_Event,Epic Hunter HP Glyph,rune_ability_2912_0|rune_ability_2912_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_fireflak_Event,Epic Hunter HP Glyph,rune_ability_2913_0|rune_ability_2913_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2r_iceflak_Event,Epic Hunter HP Glyph,rune_ability_2914_0|rune_ability_2914_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_hunter_2d_rage_Event,Epic Hunter HP Glyph,rune_ability_2915_0|rune_ability_2915_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_hunter_HP_03_event.png,,
Epic_1d_hp_sorcerer_2r_archer_Event,Epic Sorcerer HP Glyph,rune_ability_2916_0|rune_ability_2916_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_sorcerer_HP_03_event.png,,
Epic_1d_hp_sorcerer_2r_cannon_Event,Epic Sorcerer HP Glyph,rune_ability_2917_0|rune_ability_2917_1,dragon,event,,,4,rune_salvage_4,runeDust:12500|runeDust:19600|runeDust:31600,defenseWhelp,rune_sorcerer_HP_03_event.png,,
